"asc_bus","asc_air","asc_rail","b_tt_car","b_tt_bus","b_tt_air","b_tt_rail","b_access","b_cost","b_wifi","b_food","logLike"
0,0,0,0,0,0,0,0,0,0,0,-8196.02053242279
0,0,0,0,0,0,0,0,0,0,0,0,0,-8196.02053242279
0,-3.27611733333334e-05,-7.98719999999999e-07,2.66786133333334e-05,0.00189331626666667,-0.0122347008,-3.72906666666666e-05,0.00387752106666667,-0.0001502976,0.000181504,0,1.43616e-05,6.86762666666667e-06,-7457.68774774861
0,-3.31920393865123e-05,-9.14124905521359e-07,2.88579870044897e-05,0.00130502233838415,-0.0124144423866393,-4.24554844040071e-05,0.00419653426536314,-0.000134363032584699,7.5771398845771e-05,0,1.62567481448135e-05,7.17962708122952e-06,-7375.23106635661
0,-3.19031853941465e-05,-1.26535109296078e-05,3.40707968859819e-05,0.00133197614217434,-0.0124360408318724,-0.000783653146432476,0.00509033628012769,-0.000690394701986209,-0.00382379248045157,0,4.46077856031575e-05,-4.30677090247713e-06,-7261.98661729409
0,-3.41245167266565e-05,2.43472821876704e-05,-6.67901933204226e-05,-0.00690215163468399,-0.0218036873437448,0.00306532392343996,-0.00759809400041292,-0.00288831179343188,-0.0609798971193558,0,0.000550882187409111,-0.000183054512111346,-6629.44555981612
0,-1.18230580622005e-05,-4.55076224789594e-05,-0.000112834021588173,-0.0113820767403315,-0.0252868911360402,-0.00917455265852928,-0.0161045751393073,-0.0145869675402778,-0.0630199430130658,0,0.00148749281027617,-0.000358626069272352,-6549.77607243648
0,1.74788500391254e-05,5.36264332284525e-06,-0.000175205299694333,-0.0114159535473331,-0.0252001672322753,-0.00755367647340915,-0.0158883448049171,-0.0173917973990116,-0.0629943415012749,0,0.00253378408930139,-0.000498261083162948,-6546.36096907265
0,0.019427996123584,0.0385488751884154,-0.0440077363810411,-0.0120780164587022,-0.0257471343093937,-0.0103784645759424,-0.0178137529568154,-0.0209209551687565,-0.0651679638845093,0,0.708739345702189,-0.096581304088969,-6405.27465458804
0,0.0402747081038872,0.0722002897913459,-0.0878717012064744,-0.0121020056393406,-0.0258116414501733,-0.0117924330264975,-0.0183381602860697,-0.0219188837712321,-0.0660781519339731,0,0.870259344308223,0.168999147422484,-6365.33998879979
0,2.3068441962593,3.05997051729093,-4.85229107073678,-0.0141669074958982,-0.0320769497180804,-0.0441695685209126,0.0137835001502934,-0.0503310217619424,-0.0681036752285363,0,0.808818810252387,0.194639226785322,-6322.26319119917
0,5.72333035223523,1.78704044847432,-4.69300500363285,-0.0146277919765181,-0.0409982936433605,-0.0360275701227479,0.0109771533190962,-0.0432008903375407,-0.0659257716023889,0,0.878525529297238,0.291343749595172,-6110.20565366945
0,6.58466709925403,3.55743937323711,-1.8976693838042,-0.0104660639231126,-0.0384361957793073,-0.0408964479603252,0.00174500097568139,-0.0474370219716196,-0.0659736356880932,0,0.893472269302293,0.337770326173798,-5945.24071874402
0,5.1028548655591,1.67504918799197,-1.90154592732571,-0.0113016225080675,-0.0341188987943719,-0.0292611575892853,-0.00135257289083923,-0.0354344522073525,-0.0625910579744947,0,0.956470927437494,0.413127206593042,-5785.31027813702
0,-1.34092259611602,-0.0761986508301766,-0.507676022258586,-0.0107370324248537,-0.0118437399762134,-0.015595410668439,-0.0108637700355213,-0.0211848424415803,-0.0596012583157594,0,1.04333542308424,0.519983118737604,-5668.36651780532
0,3.06211579450042,-0.0741651979475526,-1.55419703974952,-0.0121197019270634,-0.0268842008129955,-0.018368154191304,-0.00692753594459752,-0.0221122619491011,-0.0604200496726526,0,0.983459828196474,0.435822465606982,-5625.28028536793
0,-0.409378898201447,0.124238715161718,-1.31497054456766,-0.0116450177493811,-0.0168485422647797,-0.0185253754003635,-0.00751509260512684,-0.0228797736515537,-0.0601430849232925,0,0.977461739856888,0.440864968387105,-5609.25610816957
0,-0.324799739918396,0.191960870628576,-1.38525337192256,-0.0116266188226587,-0.0160814359835023,-0.0191154907482806,-0.00694870079931374,-0.023229255274413,-0.0596107892511306,0,0.958760392803692,0.42773768424714,-5601.95361369717
0,0.163573011477439,0.193492176951888,-1.45940998454293,-0.0116605550150822,-0.0177444403967235,-0.0193173617219961,-0.00661542012296315,-0.0229761031072088,-0.0591827465955851,0,0.947772185447502,0.416995278114911,-5599.11690164787
0,0.0738223452853521,0.225675757489473,-1.47383304743086,-0.0116209702221301,-0.0174381800550491,-0.0194427921184137,-0.00644976649501571,-0.0231344856267926,-0.0588915416897891,0,0.940708976516509,0.411784496990113,-5598.92033825358
0,0.066723743820001,0.238497652360939,-1.48200844552298,-0.0116024034377687,-0.0173799888213073,-0.0194880173764858,-0.00636168248816621,-0.0231907130900493,-0.0587537341228659,0,0.937460968624393,0.409479651736597,-5598.90066444222
0,0.061909272884595,0.23831013264119,-1.48137538524855,-0.011602208165606,-0.0173671887388318,-0.0194836017325757,-0.0063649488722186,-0.0231931596294031,-0.058756149486137,0,0.93755738284381,0.409558353267933,-5598.90060532377
0,0.0619092753653275,0.238310118416417,-1.48137444665531,-0.01160224131276,-0.0173671308223432,-0.0194836083710383,-0.00636494643482019,-0.0231931565599981,-0.0587561671551433,0,0.937557365175381,0.409558377360128,-5598.90060516011
